time,voltage,pressed
11.721459,2.086999022,1
11.7813971,2.091886608,1
11.8432743,2.091886608,1
11.9029172,2.091886608,1
11.9665042,2.096774194,1
12.0259073,2.096774194,1
12.0881376,2.096774194,1
12.150033,2.101661779,1
12.2135937,2.106549365,1
12.2737704,2.11143695,1
12.3366605,2.11143695,1
12.3969,2.126099707,1
12.4592423,2.121212121,1
12.5203554,2.126099707,1
12.5823083,2.116324536,1
12.6433249,2.11143695,1
12.7052119,2.11143695,1
12.7658394,2.11143695,1
12.8279839,2.11143695,1
12.8895548,2.106549365,1
12.9499602,2.106549365,1
13.0120729,2.101661779,1
13.0724935,2.101661779,1
13.13617,2.091886608,1
13.1967624,2.101661779,1
13.2587533,2.101661779,1
13.3198064,2.091886608,1
13.3815881,2.082111437,1
13.4419285,2.082111437,1
13.5038143,2.077223851,1
13.5646301,2.072336266,1
13.6276812,2.062561095,1
13.6876834,2.062561095,1
13.7489551,2.052785924,1
13.8102502,2.052785924,1
13.8720182,2.052785924,1
13.9323544,2.047898338,1
13.9944075,2.043010753,1
14.0553126,2.043010753,1
14.1166071,2.043010753,1
14.1772124,2.043010753,1
14.2404123,2.043010753,1
14.3030408,2.038123167,1
14.3642646,2.043010753,1
14.4247332,2.043010753,1
14.4856395,2.033235582,1
14.5484454,2.038123167,1
14.6093249,2.033235582,1
14.6711558,2.023460411,1
14.7336204,2.023460411,1
14.7957177,2.023460411,1
14.8552502,2.023460411,1
14.9174808,2.023460411,1
14.9796888,2.013685239,1
15.0422911,2.008797654,1
15.1021728,2.003910068,1
15.1658953,1.999022483,1
15.2285865,1.994134897,1
15.2916415,1.984359726,1
15.3527042,1.974584555,1
15.4131987,1.959921799,1
15.4766993,1.945259042,1
15.5385108,1.935483871,1
15.5998245,1.930596285,1
15.6618958,1.920821114,1
15.7253305,1.915933529,1
15.7866962,1.915933529,1
15.8495032,1.920821114,1
15.9113544,1.9257087,1
15.9732918,1.930596285,1
16.0330828,1.935483871,1
16.0960445,1.940371457,1
16.156544,1.950146628,1
16.2194613,1.955034213,1
16.2806637,1.964809384,1
16.3426456,1.964809384,1
16.4069935,1.96969697,1
16.4667249,1.974584555,1
16.5273651,1.984359726,1
16.5900171,1.989247312,1
16.6525588,1.994134897,1
16.7121891,2.003910068,1
16.7736305,2.003910068,1
16.8352605,2.018572825,1
16.8963109,2.018572825,1
16.9571883,2.023460411,1
17.0195229,2.028347996,1
17.0806972,2.028347996,1
17.1430032,2.028347996,1
17.2033074,2.028347996,1
17.2647128,2.028347996,1
17.3259089,2.028347996,1
17.3882107,2.028347996,1
17.4483533,2.023460411,1
17.5106794,2.028347996,1
17.5728212,2.047898338,1
17.6337599,2.047898338,1
17.6947281,2.038123167,1
17.7572146,2.033235582,1
17.8192484,2.033235582,1
17.8806565,2.038123167,1
17.9427209,2.028347996,1
18.0031435,2.023460411,1
18.0659977,2.018572825,1
18.1270911,2.018572825,1
18.1904442,2.013685239,1
18.2524424,2.008797654,1
18.3144799,2.008797654,1
18.3736035,2.008797654,1
18.4362163,2.003910068,1
18.4988604,1.999022483,1
18.5608078,1.999022483,1
18.6211016,1.994134897,1
18.682196,1.994134897,1
18.7455242,1.994134897,1
18.8066419,1.989247312,1
18.8666115,1.989247312,1
18.9270132,1.989247312,1
18.9907792,1.984359726,1
19.0508845,1.979472141,1
19.1123466,1.974584555,1
19.1732387,1.979472141,1
19.2358586,1.979472141,1
19.2960875,1.984359726,1
19.3575371,1.984359726,1
19.418479,1.989247312,1
19.4816643,1.984359726,1
19.5407027,1.989247312,1
19.602596,1.984359726,1
19.6636599,1.979472141,1
19.7250408,1.984359726,1
19.7860289,1.979472141,1
19.8477376,1.974584555,1
19.9100177,1.979472141,1
19.971883,1.974584555,1
20.0314121,1.96969697,1
20.0935211,1.959921799,1
20.1548448,1.959921799,1
20.2172671,1.96969697,1
20.2776259,1.964809384,1
20.3388422,1.964809384,1
20.4008707,1.959921799,1
20.4637885,1.959921799,1
20.5248193,1.950146628,1
20.5861821,1.945259042,1
20.647772,1.940371457,1
20.7100383,1.930596285,1
20.7697974,1.9257087,1
20.83251,1.915933529,1
20.8940505,1.911045943,1
20.9548194,1.901270772,1
21.0158021,1.896383187,1
21.0773035,1.891495601,1
21.1394286,1.886608016,1
21.2002776,1.891495601,1
21.2620368,1.891495601,1
21.3227585,1.891495601,1
21.3857028,1.891495601,1
21.4458665,1.896383187,1
21.5064105,1.906158358,1
21.5679885,1.906158358,1
21.6294628,1.911045943,1
21.6911639,1.915933529,1
21.7539569,1.930596285,1
21.8160086,1.935483871,1
21.8788713,1.945259042,1
21.9390605,1.955034213,1
22.0010393,1.959921799,1
22.06374,1.959921799,1
22.1250247,1.959921799,1
22.1876107,1.964809384,1
22.2515473,1.964809384,1
22.3109486,1.964809384,1
22.3721887,1.964809384,1
22.4334635,1.964809384,1
22.4938046,1.964809384,1
22.5577461,1.964809384,1
22.6173741,1.964809384,1
22.6793682,1.96969697,1
22.7410469,1.974584555,1
22.8033045,1.964809384,1
22.8641301,1.959921799,1
22.9269347,1.959921799,1
22.9893974,1.959921799,1
23.0517062,1.955034213,1
23.1132417,1.950146628,1
23.1739871,1.950146628,1
23.2351035,1.950146628,1
23.2969758,1.950146628,1
23.3575026,1.945259042,1
23.4345018,1.950146628,1
23.4968741,1.945259042,1
23.5580129,1.945259042,1
23.6193023,1.945259042,1
23.6801084,1.945259042,1
23.7417279,1.945259042,1
23.8028119,1.935483871,1
23.8658131,1.935483871,1
23.9259755,1.930596285,1
23.9899661,1.9257087,1
24.0514944,1.930596285,1
24.1126144,1.920821114,1
24.1738574,1.920821114,1
24.2368813,1.9257087,1
24.2978454,1.930596285,1
24.3598417,1.930596285,1
24.4221173,1.935483871,1
24.4843427,1.940371457,1
24.5464241,1.940371457,1
24.6071786,1.940371457,1
24.6696629,1.935483871,1
24.7314212,1.935483871,1
24.7933606,1.930596285,1
24.8537605,1.930596285,1
24.9174389,1.930596285,1
24.9767121,1.930596285,1
25.0396953,1.930596285,1
25.101617,1.935483871,1
25.1640721,1.930596285,1
25.225025,1.945259042,1
25.2865374,1.940371457,1
25.3473156,1.935483871,1
25.410304,1.935483871,1
25.471408,1.940371457,1
25.5321969,1.935483871,1
25.5946391,1.9257087,1
25.6556602,1.920821114,1
25.7176002,1.915933529,1
25.7785098,1.911045943,1
25.8405461,1.901270772,1
25.900981,1.896383187,1
25.9620898,1.891495601,1
26.0239375,1.886608016,1
26.0854965,1.876832845,1
26.1467163,1.871945259,1
26.2079022,1.867057674,1
26.2695563,1.862170088,1
26.3313542,1.852394917,1
26.3922932,1.852394917,1
26.4532934,1.847507331,1
26.5152252,1.852394917,1
26.5770085,1.847507331,1
26.6370602,1.852394917,1
26.698518,1.857282502,1
26.761092,1.857282502,1
26.8229643,1.862170088,1
26.8834148,1.862170088,1
26.9457139,1.871945259,1
27.0088884,1.876832845,1
27.0701019,1.886608016,1
27.1323247,1.886608016,1
27.1932081,1.891495601,1
27.2547301,1.891495601,1
27.3152448,1.896383187,1
27.3774695,1.896383187,1
27.4387608,1.901270772,1
27.5007269,1.911045943,1
27.561543,1.915933529,1
27.6228973,1.915933529,1
27.6834796,1.930596285,1
27.745416,1.940371457,1
27.8061929,1.935483871,1
27.8669796,1.940371457,1
27.9281651,1.940371457,1
27.9918365,1.945259042,1
28.0525109,1.940371457,1
28.1154293,1.950146628,1
28.1766715,1.945259042,1
28.2387718,1.950146628,1
28.3000174,1.950146628,1
28.3617128,1.945259042,1
28.4224609,1.945259042,1
28.4849728,1.950146628,1
28.5454533,1.950146628,1
28.6077784,1.950146628,1
28.6701792,1.945259042,1
28.7315947,1.940371457,1
28.7935293,1.935483871,1
28.8553394,1.930596285,1
28.919096,1.930596285,1
28.9805362,1.9257087,1
29.0409634,1.9257087,1
29.101306,1.9257087,1
29.1640653,1.920821114,1
29.2230988,1.920821114,1
29.2866714,1.915933529,1
29.3473377,1.915933529,1
29.4094029,1.915933529,1
29.4701055,1.915933529,1
29.5311193,1.911045943,1
29.5917906,1.911045943,1
29.653874,1.911045943,1
29.7153725,1.911045943,1
29.7759134,1.915933529,1
29.8382081,1.911045943,1
29.8986404,1.911045943,1
29.975054,1.911045943,1
30.0358683,1.915933529,1
30.0986552,1.915933529,1
30.1597521,1.911045943,1
30.2217192,1.906158358,1
30.2826918,1.911045943,1
30.3435108,1.911045943,1
30.4048009,1.911045943,1
30.4667017,1.911045943,1
30.5272262,1.911045943,1
30.5895399,1.915933529,1
30.6502396,1.906158358,1
30.7131143,1.906158358,1
30.7742604,1.915933529,1
30.8363176,1.915933529,1
30.8975487,1.911045943,1
30.9616703,1.906158358,1
31.0373841,1.911045943,1
31.1130722,1.915933529,1
31.1914205,1.911045943,1
31.2667701,1.920821114,1
31.3280728,1.906158358,1
31.3911603,1.896383187,1
31.4522812,1.886608016,1
31.5142804,1.88172043,1
31.5753976,1.876832845,1
31.6382544,1.867057674,1
31.6988628,1.862170088,1
31.7621802,1.857282502,1
31.8232967,1.852394917,1
31.8859276,1.852394917,1
31.9468568,1.852394917,1
32.0103435,1.852394917,1
32.0704137,1.847507331,1
32.1325695,1.847507331,1
32.1934948,1.852394917,1
32.2559098,1.847507331,1
32.3153662,1.852394917,1
32.377976,1.852394917,1
